usager_id,age,niveau_diplome,anciennete_poste_ans,code_rome_vise,code_insee_commune,est_allocataire,nationalite_hors_ue,synthese_entretien,classe_retour_emploi
ID_0606,25.0,Bac+2,3.0,C1110,25374,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0607,62.0,Sans diplôme,0.6,A1401,24032,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0608,18.0,Bac+5,0.5,H1504,57199,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0609,39.0,Sans diplôme,8.3,J1301,62768,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0610,34.0,Bac,7.5,C1110,64211,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0611,24.0,Sans diplôme,6.6,M1602,09292,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0612,42.0,Sans diplôme,2.9,K1201,64067,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0613,62.0,Bac,5.0,J1506,21649,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0614,21.0,Bac,0.2,K1903,27096,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0615,53.0,Bac,1.2,K1601,68385,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0616,23.0,Bac,1.1,N1303,71406,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0617,48.0,Sans diplôme,3.0,G1602,83020,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0618,36.0,Sans diplôme,1.3,N1301,35117,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0619,61.0,Bac,0.5,A1301,70226,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0620,56.0,Bac,2.7,A1401,09103,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0621,44.0,Bac+2,5.1,A1202,65376,1.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0622,27.0,Bac+2,1.4,K1304,07325,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0623,43.0,Bac+5,0.4,G1601,67091,1.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0624,36.0,Bac+2,0.7,J1301,71096,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0625,56.0,Bac,0.8,K1304,02214,1.0,1,,2
ID_0626,20.0,Bac+2,1.1,D1210,74164,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0627,62.0,Bac,3.1,M1802,39585,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0628,30.0,Bac,2.8,G1302,21586,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0629,45.0,Bac+2,3.6,G1801,23075,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0630,37.0,Bac,1.4,N1101,14610,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0631,45.0,Bac+2,5.2,G1601,62443,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0632,25.0,Bac+5,0.7,G1203,62258,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0633,58.0,Bac+5,1.9,G1602,29249,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0634,56.0,Bac+5,4.8,G1302,85147,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0635,18.0,Bac,0.6,D1503,42156,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0636,20.0,Bac,0.3,G1602,07138,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0637,30.0,Bac,6.5,J1506,55148,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0638,45.0,Bac,1.3,A1202,60446,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0639,42.0,Bac+2,3.5,N1101,63109,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0640,50.0,Bac+2,0.1,G1801,08005,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0641,55.0,Bac+2,3.5,G1602,74262,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0642,23.0,Bac,1.1,I1304,31308,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0643,61.0,Sans diplôme,0.2,G1801,17067,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0644,62.0,Bac,2.8,M1501,60051,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_0645,49.0,Sans diplôme,0.8,G1601,27663,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0646,62.0,Bac+5,1.5,N1101,29165,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0647,38.0,,0.3,G1203,57631,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0648,33.0,Sans diplôme,0.5,D1503,19051,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0649,38.0,Sans diplôme,1.1,D1502,50444,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0650,28.0,Bac+2,0.3,I1304,72367,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0651,54.0,Bac+2,7.3,A1401,72076,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0652,53.0,Bac,0.0,D1503,53165,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0653,52.0,Sans diplôme,2.0,J1506,50448,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0654,36.0,Bac,0.4,K1304,11111,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0655,37.0,Bac,1.1,K2111,76259,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0656,35.0,Bac+2,7.8,F1603,27206,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0657,58.0,Bac+2,0.5,G1203,11434,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0658,31.0,Bac,10.1,K2101,17159,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0659,32.0,Bac,0.7,M1602,77256,0.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0660,,Bac+5,4.1,H1504,61361,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0661,18.0,Bac,2.4,M1501,38244,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0662,20.0,Bac+2,6.5,K1304,08003,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0663,33.0,Sans diplôme,2.4,G1602,70240,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0664,40.0,Bac,2.3,J1506,21195,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0665,28.0,Sans diplôme,0.7,D1502,64519,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0666,29.0,Bac,0.5,M1501,81175,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0667,27.0,Bac+5,7.4,N4101,77227,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0668,49.0,Bac,1.2,D1210,44102,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0669,33.0,Sans diplôme,1.4,A1401,04137,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0670,25.0,Sans diplôme,4.3,D1406,57196,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0671,55.0,Bac,1.2,I1304,52064,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0672,29.0,Sans diplôme,9.1,N1101,61171,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0673,41.0,Sans diplôme,4.0,M1607,80764,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0674,45.0,Bac+2,2.7,I1304,71188,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0675,25.0,Bac,6.4,N4101,76546,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0676,45.0,Bac,0.2,M1602,84054,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0677,53.0,Bac+5,0.9,A1202,10080,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0678,43.0,Sans diplôme,1.9,M1501,59292,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0679,25.0,Bac+5,0.8,C1102,71481,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0680,45.0,Bac,4.1,H1504,50247,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0681,45.0,Bac+5,7.5,A1501,15026,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0682,54.0,Bac+2,1.7,K2106,52039,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0683,58.0,,1.3,A1301,80150,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0684,53.0,Bac+5,9.8,M1203,60146,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0685,44.0,Bac,1.8,H2502,50276,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0686,34.0,Bac+5,2.0,M1806,76564,0.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0687,26.0,Bac,1.3,A1501,46262,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0688,50.0,Bac,7.2,A1202,88488,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0689,37.0,Bac,2.5,M1203,02355,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0690,30.0,Bac,4.3,M1806,01064,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0691,45.0,Sans diplôme,5.0,K1403,80508,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0692,46.0,Bac,1.3,N4301,07223,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0693,30.0,Bac,1.7,G1601,04241,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0694,63.0,Bac+2,5.7,M1802,24504,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0695,52.0,Bac+5,1.4,C1201,40078,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0696,23.0,Bac,4.7,M1801,02579,1.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0697,35.0,Bac,8.5,N4301,55586,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0698,22.0,Bac,2.9,C1501,19268,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0699,42.0,Sans diplôme,4.1,J1506,88254,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0700,19.0,Sans diplôme,4.9,M1602,39393,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0701,27.0,Bac,5.6,K1201,78009,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0702,47.0,Bac,1.5,G1302,17113,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_0703,62.0,Bac+5,0.2,M1607,22002,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0704,22.0,Bac,1.5,N4301,28159,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0705,50.0,Bac,3.4,H1504,10408,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0706,18.0,Bac,1.8,M1805,51584,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0707,35.0,Sans diplôme,4.1,C1302,48158,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0708,49.0,Bac,1.3,K1601,02540,,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0709,28.0,Bac+2,3.0,M1802,14291,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0710,,Bac,0.6,M1806,77494,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0711,43.0,Bac,4.2,A1203,61448,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0712,42.0,Bac+5,2.4,K2111,43077,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0713,39.0,Bac+5,0.7,D1503,67508,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0714,,Bac+2,1.0,K1201,62892,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0715,30.0,Bac,4.1,K2101,77216,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0716,50.0,Bac+2,2.0,C1110,06019,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0717,51.0,Bac,0.7,I1304,02687,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0718,58.0,Bac,10.3,C1201,02804,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0719,52.0,Sans diplôme,3.8,M1602,02445,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0720,,Bac,9.4,K1601,70275,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0721,38.0,Bac,1.7,K1403,64190,0.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0722,23.0,Bac,1.9,K2101,37199,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0723,45.0,Bac+5,6.8,D1502,70038,,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0724,34.0,Bac+5,2.2,C1501,24470,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0725,22.0,Bac+2,3.7,A1203,88371,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0726,48.0,Bac,0.9,I1304,23125,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0727,22.0,Bac+5,1.8,K1903,14399,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0728,55.0,Sans diplôme,0.4,M1705,77364,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0729,20.0,Bac+2,0.7,G1601,06068,0.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0730,40.0,Sans diplôme,0.0,J1301,58078,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0731,54.0,Bac+2,0.1,I1304,52200,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0732,54.0,Bac,11.4,G1601,18153,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0733,27.0,Bac+5,0.8,K1601,74208,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0734,27.0,Bac+5,3.3,N4101,55343,1.0,0,,0
ID_0735,36.0,Sans diplôme,5.5,G1203,89162,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0736,34.0,Bac,2.4,N1303,88108,0.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0737,,Bac+5,0.5,C1302,09262,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0738,31.0,Bac,3.9,A1202,57531,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0739,,Bac+5,2.8,W1401,17053,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0740,63.0,Bac,3.9,J1506,08110,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0741,18.0,Bac,4.4,K2101,21253,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0742,62.0,Bac,11.1,A1203,43258,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0743,30.0,Bac,2.6,K2106,52447,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0744,21.0,,1.3,M1607,29292,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0745,18.0,Bac,3.1,D1401,82107,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0746,57.0,Bac,0.2,M1705,49347,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0747,49.0,Bac,6.8,H2502,16217,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0748,51.0,Bac,0.4,J1301,66109,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0749,45.0,Bac+5,1.2,M1607,34311,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0750,48.0,Bac+5,5.1,C1201,32375,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0751,25.0,Bac,2.7,D1503,22140,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0752,56.0,Bac+5,1.5,C1102,88324,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0753,43.0,Bac+2,1.9,D1210,31408,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0754,51.0,Bac,5.8,D1401,88482,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0755,20.0,Bac+5,1.2,A1202,02054,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0756,29.0,Bac,6.1,M1602,62413,,1,,1
ID_0757,18.0,,0.3,N1301,88251,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0758,61.0,Bac+5,4.5,M1501,71414,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0759,22.0,Bac,5.6,N4101,57384,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0760,47.0,Bac+5,0.6,M1203,29107,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0761,47.0,Bac+5,1.7,K1304,80601,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0762,34.0,Sans diplôme,0.5,A1301,10336,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0763,40.0,Bac+5,3.7,M1806,08391,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0764,32.0,Bac,2.3,C1501,64354,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0765,54.0,Bac,3.0,C1102,60054,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0766,38.0,,0.7,H1504,62109,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0767,31.0,,0.7,A1401,71122,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0768,19.0,Sans diplôme,0.1,H1206,06053,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0769,28.0,Bac,1.2,G1801,80197,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0770,56.0,Bac+2,2.5,M1203,56101,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0771,55.0,Bac+2,5.9,K1601,46246,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0772,51.0,Bac+2,3.3,K1403,38459,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0773,55.0,Sans diplôme,1.7,K1304,06133,0.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0774,51.0,Bac,9.2,G1601,39372,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_0775,35.0,Bac,3.8,M1501,30004,0.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0776,47.0,Bac+5,8.0,M1802,16303,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0777,32.0,Bac,2.2,D1502,50504,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0778,,Bac,0.9,N4301,01291,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0779,51.0,Bac+5,0.2,D1503,80179,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0780,55.0,Sans diplôme,3.9,M1801,16038,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0781,50.0,Bac+5,0.4,N4101,10205,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0782,41.0,Bac+2,1.1,D1502,61037,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0783,32.0,Bac+5,2.3,C1302,53250,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0784,47.0,Bac,2.5,J1301,32357,0.0,0,,0
ID_0785,59.0,Sans diplôme,2.8,K2106,94047,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0786,34.0,Bac+2,0.5,C1110,13107,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0787,22.0,Bac+5,1.4,N4101,40270,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0788,46.0,Bac+2,2.9,M1607,59375,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0789,,Sans diplôme,10.5,K2111,11123,0.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",2
ID_0790,27.0,Bac+2,3.9,K2101,22224,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0791,34.0,Bac+2,7.7,K1903,11275,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0792,27.0,Bac+2,4.3,M1607,50124,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0793,,Bac+2,2.7,K1601,18053,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0794,37.0,Bac+5,0.6,D1503,70368,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0795,41.0,Bac+2,3.3,M1602,13012,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0796,22.0,Sans diplôme,2.9,M1805,10204,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0797,51.0,Bac,2.8,M1806,16359,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0798,23.0,Sans diplôme,2.0,M1203,76302,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0799,19.0,Bac,2.3,M1805,77315,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0800,30.0,Bac,1.2,A1401,31031,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0801,,Sans diplôme,2.2,C1110,73129,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0802,60.0,Bac,0.7,C1102,28022,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0803,28.0,Sans diplôme,4.9,N1301,30264,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0804,40.0,Bac+5,0.6,D1401,25274,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0805,33.0,Bac+5,0.3,K1403,2A018,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0806,48.0,Sans diplôme,1.7,H2502,61080,,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0807,28.0,Bac+5,3.2,K2106,08109,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0808,33.0,Bac,1.7,C1201,73083,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0809,25.0,Bac,1.0,M1602,48089,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0810,21.0,Sans diplôme,2.5,C1302,41074,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0811,57.0,Bac,1.3,N1101,09111,,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0812,21.0,Bac+2,8.1,D1210,14374,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0813,42.0,Bac+2,7.7,K1304,55493,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0814,20.0,Sans diplôme,2.1,D1401,35314,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0815,49.0,Sans diplôme,1.2,D1401,65077,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0816,20.0,Bac,4.0,J1506,03283,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0817,44.0,Bac,0.1,M1805,22025,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0818,46.0,Bac,1.9,J1506,65010,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0819,49.0,Bac,1.2,D1210,62026,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0820,36.0,Bac+5,7.6,N1301,61463,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0821,38.0,Bac+5,0.0,G1601,79319,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0822,22.0,Bac,2.4,N1301,68185,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0823,35.0,Bac+5,4.0,K2111,57294,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0824,45.0,Bac,2.0,C1201,21365,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0825,59.0,Bac,0.3,M1607,02732,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_0826,,Bac,10.8,C1110,65383,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
